anchor,positive,negative,negative_similarity,source_stt,negative_stt
Quyết định số 1936/QD-ĐHBD có hiệu lực từ khi nào và áp dụng cho khóa tuyển sinh nào?,Quyết định này có hiệu lực kể từ ngày ký và áp dụng khóa tuyển sinh năm 2020 trở về trước.,"Quyết định số 1429/QĐ-ĐHBD có hiệu lực thi hành kể từ ngày ký, tức ngày 17/6/2025.",0.656207,QD_1936,QD_1429
Các nguồn thu học phí được quản lý như thế nào?,Tất cả các nguồn thu học phí phải tuân thủ Quy định thủ tục thu - chi tài chính. Đơn vị không được giữ tiền quá 03 ngày. Tổng số tiền ≤ 20 triệu VND phải nộp về Phòng Tài chính - Kế toán. Tổng số tiền > 20 triệu VND phải nộp về Phòng Tài chính - Kế toán vào ngày làm việc liền kề.,"Kế toán thu học phí, lệ phí liên quan (nếu có).",0.64000124,QD_1936,TB_798
Những đơn vị và cá nhân nào chịu trách nhiệm thi hành Quyết định 1936/QD-ĐHBD?,"Phòng Tổng hợp, Phòng Tài chính - Kế toán, Phòng Quản lý đào tạo và Công tác sinh viên, Viện Đào tạo mở và Nghiên cứu phát triển, các Khoa, các đơn vị và sinh viên toàn trường chịu trách nhiệm thi hành Quyết định này.","Dựa trên các quyết định như số 791/TTg, 1420/QĐ-TTg, Thông tư 09/2022, Nghị quyết 02/NQ-HNNĐT, và Quyết định số 319/QĐ-ĐHBD.",0.61668324,QD_1936,QD_101
Quyết định số 1937/QD-ĐHBD quy định về vấn đề gì?,"Quyết định số 1937/QD-ĐHBD quy định về mức thu học phí, lệ phí năm học 2025-2026 cho khóa tuyển sinh năm 2024 trở về trước.","Dựa trên các quyết định như số 791/TTg, 1420/QĐ-TTg, Thông tư 09/2022, Nghị quyết 02/NQ-HNNĐT, và Quyết định số 319/QĐ-ĐHBD.",0.66333455,QD_1937,QD_101
Quyết định này áp dụng cho những đối tượng sinh viên nào?,"Quy định này áp dụng đối với trình độ đại học chính quy, đại học cho người đã có bằng tốt nghiệp, liên thông, và đại học vừa làm vừa học, cho khóa tuyển sinh năm 2024 trở về trước.",Thực hiện thu bảo hiểm y tế bắt buộc đối với sinh viên Trường Đại học Bình Dương năm học 2023–2024 theo quy định pháp luật.,0.5195362,QD_1937,TB_653
Mức học phí cho học phần đại cương có lý thuyết ngành Dược học hệ văn bằng 2 tại Cơ sở chính là bao nhiêu đồng/tín chỉ?,"Mức học phí cho học phần đại cương có lý thuyết ngành Dược học hệ văn bằng 2 tại Cơ sở chính là 772,000 đồng/tín chỉ.","Mức học phí cho học phần đại cương có lý thuyết ngành Công nghệ thông tin hệ văn bằng 2 tại tất cả cơ sở (trừ cơ sở chính) là 772,000 đồng/tín chỉ.",0.7460101,QD_1937,QD_1937
Mức học phí cao nhất cho ngành Dược học (lý thuyết và thực hành) hệ văn bằng 2 tại Cà Mau là bao nhiêu?,"Mức học phí cao nhất cho ngành Dược học hệ văn bằng 2 tại Cà Mau là 1,550,000 đồng/tín chỉ cho Mức 6 (học phần cơ sở ngành, chuyên ngành có lý thuyết và thực hành).","Mức học phí cho học phần đại cương có lý thuyết ngành Dược học hệ văn bằng 2 tại Cơ sở chính là 772,000 đồng/tín chỉ.",0.73068595,QD_1937,QD_1937
Mức học phí cho học phần đại cương có lý thuyết ngành Công nghệ thông tin hệ văn bằng 2 tại Bình Dương là bao nhiêu?,"Mức học phí cho học phần đại cương có lý thuyết ngành Công nghệ thông tin hệ văn bằng 2 tại Bình Dương là 529,000 đồng/tín chỉ.","Mức học phí cho Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành) của ngành Công nghệ kỹ thuật ô tô hệ văn bằng 2 tại Bình Dương là 859,000 đồng/tín chỉ.",0.7879594,QD_1937,QD_1937
"Mức học phí cho học phần đại cương, cơ sở ngành, chuyên ngành có thực hành (Mức 3) của ngành Công nghệ kỹ thuật điện, điện tử hệ văn bằng 2 tại Bình Dương là bao nhiêu?","Mức học phí cho Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có thực hành) của ngành Công nghệ kỹ thuật điện, điện tử hệ văn bằng 2 tại Bình Dương là 756,000 đồng/tín chỉ.","Mức học phí cho Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành) của ngành Công nghệ kỹ thuật ô tô hệ văn bằng 2 tại Bình Dương là 859,000 đồng/tín chỉ.",0.707962,QD_1937,QD_1937
"Mức học phí cho học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành (Mức 2) của ngành Công nghệ kỹ thuật ô tô hệ văn bằng 2 tại Bình Dương là bao nhiêu?","Mức học phí cho Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành) của ngành Công nghệ kỹ thuật ô tô hệ văn bằng 2 tại Bình Dương là 859,000 đồng/tín chỉ.","Mức học phí cho Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành) của ngành Công nghệ kỹ thuật ô tô cho tuyển sinh từ 01/9/2025 tại Bình Dương là 945,000 đồng/tín chỉ.",0.77508926,QD_1937,QD_1937
Mức học phí cho học phần đại cương có lý thuyết ngành Công nghệ thông tin hệ văn bằng 2 tại tất cả cơ sở (trừ cơ sở chính) là bao nhiêu?,"Mức học phí cho học phần đại cương có lý thuyết ngành Công nghệ thông tin hệ văn bằng 2 tại tất cả cơ sở (trừ cơ sở chính) là 772,000 đồng/tín chỉ.","Mức học phí cho Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành) của ngành Công nghệ kỹ thuật ô tô hệ văn bằng 2 tại Bình Dương là 859,000 đồng/tín chỉ.",0.7313153,QD_1937,QD_1937
"Mức học phí cho học phần cơ sở ngành, chuyên ngành có lý thuyết và thực hành (Mức 6) của ngành Nhật Bản học tại Bình Dương là bao nhiêu?","Mức học phí cho Mức 6 (học phần cơ sở ngành, chuyên ngành có lý thuyết và thực hành) của ngành Nhật Bản học tại Bình Dương là 1,331,000 đồng/tín chỉ.","Mức học phí cho Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành) của ngành Công nghệ kỹ thuật ô tô cho tuyển sinh từ 01/9/2025 tại Bình Dương là 945,000 đồng/tín chỉ.",0.6440717,QD_1937,QD_1937
Mức học phí cho học phần đại cương có lý thuyết ngành Quản trị kinh doanh hệ văn bằng 2 tại Cà Mau là bao nhiêu?,"Mức học phí cho học phần đại cương có lý thuyết ngành Quản trị kinh doanh hệ văn bằng 2 tại Cà Mau là 420,000 đồng/tín chỉ.","Mức học phí cho học phần đại cương có lý thuyết ngành Kế toán cho tuyển sinh từ 01/9/2025 tại Cà Mau là 462,000 đồng/tín chỉ.",0.6882221,QD_1937,QD_1937
Mức học phí cho học phần đại cương có lý thuyết ngành Dược học cho tuyển sinh từ 01/9/2025 tại Cơ sở chính là bao nhiêu?,"Mức học phí cho học phần đại cương có lý thuyết ngành Dược học cho tuyển sinh từ 01/9/2025 tại Cơ sở chính là 849,000 đồng/tín chỉ.","Mức học phí cho học phần đại cương có lý thuyết ngành Logistics và Quản lý chuỗi cung ứng cho tuyển sinh từ 01/9/2025 là 849,000 đồng/tín chỉ.",0.74398935,QD_1937,QD_1937
Mức học phí cao nhất cho ngành Dược học (lý thuyết và thực hành) cho tuyển sinh từ 01/9/2025 là bao nhiêu?,"Mức học phí cao nhất cho ngành Dược học (lý thuyết và thực hành) cho tuyển sinh từ 01/9/2025 là 1,860,000 đồng/tín chỉ tại Cơ sở chính và Bình Dương, và 1,705,000 đồng/tín chỉ tại Cà Mau.","Mức học phí cho học phần đại cương có lý thuyết ngành Dược học cho tuyển sinh từ 01/9/2025 tại Cơ sở chính là 849,000 đồng/tín chỉ.",0.7711625,QD_1937,QD_1937
Mức học phí cho học phần đại cương có lý thuyết ngành Kế toán cho tuyển sinh từ 01/9/2025 tại Cà Mau là bao nhiêu?,"Mức học phí cho học phần đại cương có lý thuyết ngành Kế toán cho tuyển sinh từ 01/9/2025 tại Cà Mau là 462,000 đồng/tín chỉ.","Mức học phí cho học phần đại cương có lý thuyết ngành Xã hội học cho tuyển sinh từ 01/9/2025 tại Cơ sở chính là 1,042,000 đồng/tín chỉ.",0.7125905,QD_1937,QD_1937
Mức học phí cho học phần đại cương có lý thuyết ngành Công nghệ thông tin cho tuyển sinh từ 01/9/2025 tại Bình Dương là bao nhiêu?,"Mức học phí cho học phần đại cương có lý thuyết ngành Công nghệ thông tin cho tuyển sinh từ 01/9/2025 tại Bình Dương là 582,000 đồng/tín chỉ.","Mức học phí cho Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành) của ngành Công nghệ kỹ thuật ô tô cho tuyển sinh từ 01/9/2025 tại Bình Dương là 945,000 đồng/tín chỉ.",0.81193703,QD_1937,QD_1937
Mức học phí cho học phần đại cương có lý thuyết ngành Logistics và Quản lý chuỗi cung ứng cho tuyển sinh từ 01/9/2025 là bao nhiêu?,"Mức học phí cho học phần đại cương có lý thuyết ngành Logistics và Quản lý chuỗi cung ứng cho tuyển sinh từ 01/9/2025 là 849,000 đồng/tín chỉ.","Mức học phí cho học phần đại cương có lý thuyết ngành Dược học cho tuyển sinh từ 01/9/2025 tại Cơ sở chính là 849,000 đồng/tín chỉ.",0.7914344,QD_1937,QD_1937
"Mức học phí cho học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành (Mức 2) của ngành Công nghệ kỹ thuật ô tô cho tuyển sinh từ 01/9/2025 tại Bình Dương là bao nhiêu?","Mức học phí cho Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành) của ngành Công nghệ kỹ thuật ô tô cho tuyển sinh từ 01/9/2025 tại Bình Dương là 945,000 đồng/tín chỉ.","Mức học phí cho học phần đại cương có lý thuyết ngành Xã hội học cho tuyển sinh từ 01/9/2025 tại Cơ sở chính là 1,042,000 đồng/tín chỉ.",0.76055604,QD_1937,QD_1937
"Mức học phí cho học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành (Mức 3) của ngành Kiến trúc cho tuyển sinh từ 01/9/2025 tại Bình Dương là bao nhiêu?","Mức học phí cho Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành) của ngành Kiến trúc cho tuyển sinh từ 01/9/2025 tại Bình Dương là 1,108,000 đồng/tín chỉ.","Mức học phí cho học phần đại cương có lý thuyết ngành Xã hội học cho tuyển sinh từ 01/9/2025 tại Cơ sở chính là 1,042,000 đồng/tín chỉ.",0.76668715,QD_1937,QD_1937
Mức học phí cho học phần đại cương có lý thuyết ngành Xã hội học cho tuyển sinh từ 01/9/2025 tại Cơ sở chính là bao nhiêu?,"Mức học phí cho học phần đại cương có lý thuyết ngành Xã hội học cho tuyển sinh từ 01/9/2025 tại Cơ sở chính là 1,042,000 đồng/tín chỉ.","Mức học phí cho học phần đại cương có lý thuyết ngành Dược học cho tuyển sinh từ 01/9/2025 tại Cơ sở chính là 849,000 đồng/tín chỉ.",0.7785828,QD_1937,QD_1937
Lệ phí chấm phúc khảo tốt nghiệp trình độ đại học là bao nhiêu?,"Lệ phí chấm phúc khảo tốt nghiệp trình độ đại học là 300,000 đồng/bài.","Văn bản có liệt kê nhiều loại lệ phí khác trong mục III. Một số lệ phí đáng chú ý bao gồm: lệ phí hoàn thi, in bảng điểm, chấm phúc khảo tốt nghiệp, nhận bằng, lệ phí nhập học, cấp lại thẻ sinh viên, và xử lý vi phạm quy định đăng ký học phần.",0.6018524,QD_1937,QD_2882
"Lệ phí cấp mới, cấp lại thẻ sinh viên trình độ đại học, thạc sĩ, tiến sĩ là bao nhiêu?","Lệ phí cấp mới, cấp lại thẻ sinh viên trình độ đại học, thạc sĩ, tiến sĩ là 200,000 đồng/lần/thẻ.","Quy định này quy định về việc công nhận chuẩn đầu vào, chuẩn đầu ra trình độ ngoại ngữ của các chương trình đào tạo trình độ đại học, thạc sĩ, tiến sĩ tại Trường Đại học Bình Dương. Đối tượng áp dụng bao gồm: Sinh viên trình độ đại học (chính quy và vừa học vừa làm); Học viên trình độ thạc sĩ; Nghiên cứu sinh trình độ tiến sĩ.",0.6953902,QD_1937,QD_2882
Những quy định chung nào áp dụng cho việc thu học phí?,"Học phí không bao gồm chi phí vật tư, vật phẩm thực hành, đi thực tế. Mức học phí tăng 1.5% mỗi năm. Sĩ số lớp tối thiểu 30 sinh viên, nếu dưới 20 (trừ môn GDQP, thể chất, ngoại ngữ) thì chuyển lớp.","Kế toán thu học phí, lệ phí liên quan (nếu có).",0.62667644,QD_1937,TB_798
Quyết định số 1937/QD-ĐHBD có hiệu lực từ khi nào và áp dụng cho khóa tuyển sinh nào?,Quyết định này có hiệu lực kể từ ngày ký và áp dụng khóa tuyển sinh năm 2024 trở về trước còn trong thời gian đào tạo tại Trường Đại học Bình Dương.,"Dựa trên các quyết định như số 791/TTg, 1420/QĐ-TTg, Thông tư 09/2022, Nghị quyết 02/NQ-HNNĐT, và Quyết định số 319/QĐ-ĐHBD.",0.6629141,QD_1937,QD_101
Quyết định số 196/QD-ĐHBD ngày 22 tháng 01 năm 2025 về vấn đề gì?,Quyết định số 196/QD-ĐHBD ngày 22 tháng 01 năm 2025 về việc thành lập Hội đồng tự đánh giá chương trình đào tạo trình độ thạc sĩ ngành Quản lý kinh tế.,"Dựa trên các quyết định như số 791/TTg, 1420/QĐ-TTg, Thông tư 09/2022, Nghị quyết 02/NQ-HNNĐT, và Quyết định số 319/QĐ-ĐHBD.",0.6814326,QD_196,QD_101
Nhiệm vụ của Hội đồng tự đánh giá là gì?,Hội đồng có nhiệm vụ giúp Hiệu trưởng và các đơn vị chuyên môn thực hiện tự đánh giá chương trình đào tạo thạc sĩ ngành Quản lý kinh tế và báo cáo kết quả đánh giá.,"Hội đồng Tự đánh giá (Hội đồng TĐG) chịu trách nhiệm chính trong việc đánh giá, góp ý, thẩm định các báo cáo.",0.6309509,QD_196,KH_136
